text	label
벌써 마이크가 안되네요 얇아서 그런지 아이가 실망이고 또 다른걸 사야하는...ㅠ	neg
시발 색상 블랙이라며 근데 왜 그레이가오냐고	neg
상품은 잘 왔는데 배송이 너무 느려요, 거의 이틀이면 오던데 여기는 4일이나 걸렸네요 속 터져서 여기서 못 살 거 같아요...	neg
핸드폰 충전 조금만 하면 끝...선풍기 기능도 별로예요ㅠㅠ	neg
이어폰에서 계속 지지직 거리고 너무 잘빠져요asmr용으로 산건데 잡음이 더 커서 못쓸거같아요 돈버렸어요....	neg
좋아요! 쫀득하니 고보습이 느껴져요	pos
디자인 점수가 80점이네요..ㅎㅎ	pos
청력잃을 수 있습니다 그냥 아이폰이어폰 쓰세요 강력비추입니더	neg
12월 31일에 260 230 두 개 시켜서 2일에 받았는데 260하나만 왔어요ㅠㅠ 문의해보니 230은 누락 됐다고 하고 다시 배송해주신다고 해서 오늘 받았는데 260이 또 왔네요 당일 배송이어서 여기서 시킨 건데 이게 뭐하는 건지 모르겠어요,,	neg
상품은 안 써봤고요! 사은품 선택인 줄 모르고 선택을 못했는데 진짜 쏙 빼고 보내셨네요? 꼭 무슨 사기당한 거처럼 기분이 매우 안 좋네요	neg
좌우편차 개짜증나네	neg
리뷰랑 다르네요ㅜ 촉촉하지도 않고 발림성도 떨어집니다	neg
샘플 땜에 여서 주문했디만 후	neg
버튼이 모자란거 빼고는 모든면에서 제값을 합니다	pos
불량 개많음 주문 ㄴㄴ 두개 주문했는데 하나는 잘 왓음 나머지 하나 교환하는데 엄청 느림 ㅡㅡ 그래서 반품으로했는데 반품도 오지게 느리게 처리돼서 아직도 돈 안들어옴 여기서 절대로 사지마셈 쌩고생합니더	neg
용량 큰거 살걸 그랬어요ㅠ	pos
아직 연결해서 사용은 못해봤는데 일단 외관이나 버튼클릭해 본 느낌은 보통입니다.	pos
버튼이 더생겨서 편하네요	pos
다들 이거 외 않사,,? 높이가 일반 마우스 보다는 조금 낮은 편이라 처음엔 얇다고 느낄 수 있는데 1시간만 만지작 거리면 금방 익숙해집니다.	pos
오늘처음싸봣는디 기대 중입니다	pos
속건성인 지성인데 기름기더 안올라오며너 촉촉합니다!	pos
조용하고 클릭감도 준수합니다.	pos
과장광고에 매번 속네요. 팩트도 그저 그렇더니 턴 온 크림도 바를 때뿐이고 전혀 밝아지는 느낌이 없어요. 광고가 엄청 뜨던데... 또 속았네요.	neg
흡수력도 좋고 바르고 나서의 지속력도 좋아 추천할만합니다.	pos
아이리버 일본 제품인 거 깜빡하고 구매했네...;;	neg
약간 크기가 크긴 한데 로지텍이라 믿고 주문했어요.	pos
써보진 못했지만 한 달 후기 남길게요	neg
무향이라 거부감없이 쓰게 되네요~	pos
블루투스 설정하는 버튼이 옆에 있는게 특장점이구요.	pos
촉촉함이나 자극은 최고입니다.	pos
악건성 극 예민 피부입니다. 일단 처음 바르고 따끔 거림 없어 합격입니다	pos
한 달 사용 후기입니다 처음 받았을 때는 생각보다 더.. 가벼워서 이렇게 가벼운데 마사지가 잘 될까..였습니다 잘 되네요 ㅎㅎ가벼워서 좋아요 무선 충전이 가능해서 장거리 운전할 때도 들고 다닙니다 근본적인 해결은 아니니 한계는 있지만 어깨가 너무 결린 땐 자꾸만 찾게 되는 아이템입니다 잘 쓰겠습니다! 수고하세요	pos
스킨치고 매우 촉촉합니다	pos
고무 재질 있는 마우스는 오래 쓰면 끈적해지는데 이건 오래 쓸 수 있을 것 같아요	pos
사이즈는 마음에들어요	pos
지성이라서 촉촉하면서도 산뜻한 느낌을 원했는데 딱 제가 생각하는 느낌이었어요!	pos
제 폰이 로즈골드 색인데 진짜 휴대폰 핑크색이랑 똑같아용 ㅎㅎ 이뻐요 크기도 작지않고 마우스 원래 보통 크기? 노트북에 사용 할거라서 !! 좋아용 잘 안고장 나기를 ㅠㅠ..	pos
HM220B를 시켰는데 HM200B 가 오는 건 무엇? 일단은 그냥 쓰지만 재구매는 안 할 듯	neg
DPI조절버튼이 알아서눌러지나봐요.	pos
향도 괜찮고 무난한거 같아요	pos
비타민 크림	pos
이즈앤트리 순하고 자극없어요	pos
클릭시 무음이고 터치감이 없어서 어색한데금방 적응돼요	pos
로소 마모 마로 모 오라 사나 마	pos
작은 용량 샀는데 큰거 살걸 그랬어요	pos
물건엔 이상 없으나 교회 종이 뿌리지 마세요	neg
처음 받아서 사용해봤는데요 상대방이 제 목소리가 잘 안들린다고하고..버튼은 눌러도 인식이 안되더군요 처음에 버튼을 누르면 나중에서야 인식이되고.. 그냥 받자마자 서랍에 넣어놨어요... 	neg
피부가 속이촉촉해지는게느껴지네요	pos
보습력이 좋아서 땅김이 없어졌어요	pos
제품은 상당히 괜찮은데 1+1 말장난을 쳐나서 쓰긴하는데 이러면 이벤트 참여시 한개더라고 타이틀을 붙여야지..낚이는 사람 많겠다..	neg
물론 로지텍 플로우를 쓰면 기기간 전환이 더 편하지만, 가끔 버벅 거릴 때가 있어서 걍 버튼 눌러서 기기변경하는 편이에요	pos
독도토너 평이 괜찮아서 구매해 봤는데 안전하게 잘 배송되었고 무향이고 양도 넉넉해서 사용하기 부담이 없습니다.	pos
좀 더 써봐야 알 것 같아요	pos
좋아요 두 번째 쓰는 건데 피부염이나 붉은 기 가려움증에 정말 효과적인 것 같아요. 오프라인보다 훨씬 저렴하고요	pos
무자극이라 맘놓고쓰겠네요	pos
배송 빠르고 좋습니다	pos
특별한 향은 없고, 순합니다.	pos
배송 포장이 별로입니다	neg
최악 최악 최악 최악 최악 최악 최악 최악 최악 최악 최악	neg
배송 정말 빨라요 명절 뒤에 배송받을 줄 알았는데 배송 빨라 좋네요 건선이 다리에 겨울마다 생기는데 100프로 호호바 오일에 시어버터 섞여 발라도 더 번지지는 않고 호전되지 않아 소아과에서 추천해서 구입했어요 배송받자마자 다리에 발라봤는데 번들거리고 겉도는 느낌 없이 묵직 꾸덕꾸덕하게 싹 스며듭니다 두 개  구입했는데 잘 맞음 쟁여놓고 써야겠어요	pos
저와는 맞지 않았어요..... 트러블 좋다고 유명하던데 아쉽네요	neg
안시원함	neg
아주 편하고 잘 쓰고 있습니다 단점이 하나도 없네요 아직까지는	pos
정확히 목부분을 집중해서 안마해주는 안마기입니다. 어깨 부분은 누워서 아주 조금 사용 가능하고요... 앉거나 누워서 어깨 부분을 할 수는 있지만... 시원하지 않고 불편합니다. 만약 어깨 부분의 안마기는 두들겨 주는 안마기가 좋을듯하네요... 하지만 목부분에 주로 안마를 한다면 좋습니다.	neg
정품으로 주문했는 데 며칠 만에 마우스 고장 남;;뭔지 참;;	neg
상품은 안 써봤고요! 사은품 선택인 줄 모르고 선택을 못했는데 진짜 쏙 빼고 보내셨네요? 꼭 무슨 사기당한 거처럼 기분이 매우 안 좋네요	neg
이거로 만능토너 만들고 사용했는데 화장솜 팩도 하니까 속이 더 촉촉해지더라구요.	pos
자극도 없고 앞으로 오래 쓸 생각입니다.	pos
게이밍 게이밍 마우스 처음인데 유투버들이 많이 써서 사보았지만 막 크게 다른건 모르겠고 적응이 필요한 사이즈인건 맞는걱 같아요	pos
제가 손이 매우 작은편이라 미니 사이즈인 마우스가 더욱더 편하게 느껴지는 것 같아요.	pos
저음성향이 너무강해 게임할때 물속에서 게임하는기분입니다 그리고 캐릭터발소리가 너무 둥둥거려서 다른소리가 뭉개지는소리가 너무심해요	neg
색상은 블랙이라 화이트로 발표할 때보다 청중 시선이 포인터로 뺏길 우려가 적은 것 같아요	pos
좋은 거 같아요! 엄마가 항상 주근깨 잡티 크림 이런 거 사고 싶어 하셔서 후기도 좋고 원 플러스 원해서 사드렸는데 좋아하시네요! 아직 효과는 잘 모르겠지만 좋은 거 같아요!	pos
바로 수분감 느껴지고 좋아요!	pos
좀 많이 바르면 팩 바른 듯한 느낌이고 피부에 흡수력은 없습니다. 2주 사용한 결과 효과는 없는 걸로요. 사실 이 가격에 정말 효과가 있다면 고가의 품질 좋은 화장품을 은 망하겠지요. 저는 좀 실망입니다.	neg
좋아요 	pos
향도 없고 묽지도 않고 촉촉합니다	pos
디자인이 예뻐서 색상이 무난해도 예뻐보여요	pos
스마일 데이에 저렴하게 구입했어요 디자인도 깔끔하고 배송 빠르네요 인터넷 문서작업 정도만 할 거라 사양도 충분하네 요가 성비 갑입니다	pos
조금 가벼운 느낌이지만 나쁘진 않아요	pos
마우스도 너무 가볍고괜찮은것 같고 배그하는데 이제 할맛나겟네요 ㅎㅎ	pos
아무래도 성분이 착하다	pos
항상 쓰던 거라서 믿고 삽니다.	pos
너무 물 같아요 막 흘려내려요 광고에 비해 너무 달라요ㅜㅜ후회 중 비싸게 주고 샀는데....	neg
세안후 바로 촵촵하면 촉촉해여	pos
끈적이지 않고 흡수가 잘 되네요	pos
반품했다가 된다해서 다시받았는데역시나안됩니다 반품비 제가5천원물고제가그냥 포기하겠습니다 갖다버렸습니다	neg
아직 사용 전입니다만 기대하고 있어요~포장은 깔끔하게 잘 왔어요~	pos
좋은 상품 감사합니다 ㅋ 배송 빠르네요 ㅋ	pos
진짜 막 오일리한 것도 아니고 뭉클한 수분감 있는 토너도 아니고 진짜 물 같은 스킨이라 닥토용으로 짱! 되게 순함~~~	pos
작동한지 5분 만에 모터 고장.....  다음부터는 절대 다시 사고 싶지 않은 정도입니다. 판매자분이 조금만 신경 쓰셨더라면 이런 경우가 생기지 않았을 텐데  이 제품은 추천드리고 싶지 않습니다.	neg
가격이 6300원인데 음질이 뭔가 안개 낀 곳에서 들고 뭔가 먹먹한 소리가 들림, 차라리 다이소에서 5000원 짜리 이어폰 사는 걸 추천	neg
일단 무엇보다 성분이 착하다는...짱짱!!!!	pos
촉촉하고 미세한 각질제거 효과 보고있어요!!!	pos
애플에길들여진 제귀엔 답답한감이있어요 착용감은 짱! 귀에쏙들어가면서 적당히꽉찬느낌입니다	neg
메인 CNS는 전화가 안 되네요. 일요일이라 그런지 제가 컴퓨터를 잘 몰라서 주변에 물어보고 원래 사양에다가 SSD 256GB 교체 장착과 DDR4 8GB(chd 12GB) 업그레이드 신청했거든요 그런데 오늘 외장하드 데이터를 옮기려고 보니 로컬 디스크 c: 속성에 용량이 127,357,939,712바이트로  확인되는데, 이게 업그레이드되어 보내주신 게 맞나요?  DDR4도  바뀌어 왔는지 모르겠네요. 확인 부탁드립니다.    	neg
향도 좋고 산뜻합니다	pos
잘 받았습니다~^^	pos
가격도 저렴하고 좋네요...	neg
만족합니다.	neg
매크로기능때문에 산건대 매크로가 안먹힘.. 먹통이내요 매크로쓰면ㅠㅠ 하... 솔직히 로지텍보단 맥스틸이 좀더부드럽고 좋은느낌	pos
한 달 동안 이용하면서 요즘 겨울이라 붉은 피부가 개선되었습니다.	pos
디자인도 너무 이쁘고, 실제로 사용해본 결과 너무 만족해하고 있습니다.	pos
미와 미오 제품을 부모님 집에서 사용하다 똑같은 거 살려다가 6천 원 싸다고 이거 샀다가 낭패봄ㅜ바닥이 u자형입니다 종아리 올려놓으면 기계가 도망감ㅡㅡ이불 위에서나 쓸 수 있단 거 피부가 닿는 원단이 때밀이급으로 까끌까끌함 가볍긴 하고 차량용 시가잭 도 있어서 차에서나 고정해서 쓸 용도로 추천합니다 배송은 엄청 빨라 좋았습니다 제 돈 주고 산 제품의 리얼 후기입니다	neg
조작감도 좋고 측면버튼, 상단에 dpi 조절버튼이 있어서 편합니다.	pos
목 어깨안마기 잘 받았습니다.. 목, 어깨, 허리, 몸 구석 어디에나 사용이 편리하고 가격도 이만하면 저렴합니다. 사용해 보니 마음에 꼭 듭니다...	pos
1047,  0041에 이어 세 번째 구입한 파빌리온 3011. 앞서 두 제품과 달리 윈도 설치하면서 인터넷이 안돼서 고객센터에 가져갔더니 새로 나온 사양은 자동으로 세팅이 안될 수도 있다면서 체크해보더니 구성장치들은 이상 없으니 유선랜으로 드라이브를 설치하라고... 알려준 대로 했더니 인터넷도 잘 되네요. 키보드 백라이트에 논골 레어 패널.... 아쉬운 건 usb 포트가 한 개 더 있었으면.. 고장 없이 오래 사용했으면 합니다.	pos
처음엔 좋은데 계속 사용하니 별로예요ㅜ	neg
정품 윈도 포함이라서 만족합니다.	pos
굿~~계속 쓰는 제품입니다	pos
성분이 많지 않아서 순한 느낌이구요	pos
이전에 한번 개인 목적으로 구매했던 제품이라 믿고 회사용으로 추가 주문하였습니다. 제품 좋은 건 이미 써봐서 알고 있고 배송이 매우 빨라서 별 5개 드립니다~!	pos
ᄉ 좋아요 ㅎㅎ	pos
1월에 구매하고 보내신다는 사은품 3월이 되어서야 보내주시는데 아무리 사은품이라 해도 물건이 마음대로 바뀔 수가 있나요  블루투스 스피커가 어떻게 블루투스 이어폰이 돼요 사은품 지연에 대해서 따로 연락 주신 것도 아니고 매번 질문하는 곳에 글까지 쓰게 만드시고 이렇게 늦게까지 지연되고 받고 싶은 것도 못 받을 줄 알았으면 가격 다 비슷하니까 그냥 다른 곳에서 샀을 텐데요 저보다 늦게 구매하신 분들이어도 스피커 보내주셨던데 진짜 기분도 별로고 최악이네요	neg
그립감쵝오	pos
몇일 못써서 아직은 잘 모르겠지만 일단 자극은 전혀 없네요~	pos
한 번밖에 안 써봤는데 촉촉하고 좋네요 꾸준히 써봐야겠어요 용기는 좀 불편하네요 안 닫으면 계속 나와요 	pos
전에 쓰던 노트북이 오래돼서 빨리 적당한 가격에 바꾸려고 했는데 딱 좋게 산 것 같아요! ssd 추가하고 윈도 10을 ssd에 옮겨서 그런지 속도도 빠른 편이고 정말 만족스러워요!	pos
부모님 너무 좋아하시네요!!!!	pos
완전대용량이구.가성비짱이에요~	pos
별로예요 뻑뻑해서 안 써요	neg
초기 불량 나서 내 돈 내고 스트레스 받고 싶다! 그래서 센터 가느라 시간 낭비 오지게 하고 싶다! 하시면 사세요~(키보드 자판 들어감)	neg
